name;label
2018-03-28_08-41_4941931;NOTA
2018-03-28_08-41_5015746;NOTA
2018-03-28_08-41_5191086;NOTA
2018-03-28_08-41_5245406;NOTA
2018-03-28_08-41_5339730;NOTA
2018-03-28_08-41_6056060;NOTA
2018-03-28_08-41_6156932;NOTA
2018-03-28_08-41_6388725;NOTA
2018-03-28_08-41_7086811;NOTA
2018-03-28_08-41_7364788;NOTA
2018-03-28_08-41_8394962;NOTA
2018-03-28_08-41_8398435;NOTA
2018-03-28_08-41_9260544;NOTA
2018-03-28_08-41_9992323;NOTA
2018-03-28_09-07_2434796;NOTA
2018-03-28_09-20_3565020;NOTA
2018-03-28_09-29_6403473;NOTA
2018-03-28_09-35_4912689;NOTA
2018-03-28_09-35_5957207;NOTA
2018-03-28_09-43_3031930;NOTA
2018-03-28_09-45_7845988;NOTA
2018-03-28_09-47_9407600;NOTA
2018-03-28_09-50_1830163;NOTA
2018-03-28_09-50_2838080;NOTA
2018-03-28_09-53_3919461;NOTA
2018-03-28_09-55_2682821;NOTA
2018-03-28_09-55_5714631;NOTA
2018-03-28_09-55_8373166;NOTA
2018-03-28_14-31_8622216;NOTA
2018-03-28_14-38_7547926-0;BOLETO
2018-03-28_14-38_7547926-1;DOC
2018-03-28_14-50_1741506;NOTA
2018-03-28_15-07_7419138;NOTA
2018-03-28_15-57_1590226;NOTA
2018-03-28_16-02_9593978;NOTA
2018-03-29_10-46_1052388;BOLETO
2018-03-29_10-46_1349266;BOLETO
2018-03-29_10-46_2601421;BOLETO
2018-03-29_10-46_2716697;BOLETO
2018-03-29_10-46_5145077;DOC
2018-03-29_10-46_6168680;DOC
2018-03-29_10-46_7327144;DOC
2018-03-29_10-46_7392915;DOC
2018-03-29_10-46_8292458;BOLETO
2018-03-29_10-46_9428390;DOC
2018-03-29_13-25_4487498;NOTA
2018-03-29_13-25_6980505;NOTA
2018-03-31_16-58_1129352;RECIBO
2018-03-31_16-58_1198844;NOTA
2018-03-31_16-58_1865613;NOTA
2018-03-31_16-58_2774148;NOTA
2018-03-31_16-58_3294658;NOTA
2018-03-31_16-58_4696568;NOTA
2018-03-31_16-58_5051557;NOTA
2018-03-31_16-58_5411047;NOTA
2018-03-31_16-58_6851206;NOTA
2018-03-31_16-58_9087655;NOTA
2018-03-31_16-59_1298600;NOTA
2018-03-31_16-59_1920110;NOTA
2018-03-31_16-59_2872499;NOTA
2018-03-31_16-59_2979293;NOTA
2018-03-31_16-59_3481050;NOTA
2018-03-31_16-59_5459750;NOTA
2018-03-31_16-59_7031410;NOTA
2018-03-31_16-59_7330306;NOTA
2018-03-31_16-59_7840695;NOTA
2018-03-31_16-59_8004356;NOTA
2018-03-31_16-59_8687825;NOTA
2018-03-31_16-59_9372172;NOTA
2018-03-31_17-00_2815770;NOTA
2018-03-31_17-00_4857376;NOTA
2018-03-31_17-00_9694111;NOTA
2018-04-02_09-42_3347477;NOTA
2018-04-02_09-42_6325869;NOTA
2018-04-02_09-42_8518004-0;RPA
2018-04-02_09-42_8518004-1;RPA
2018-04-02_09-42_9854572;NOTA
2018-04-02_10-48_4743655;NOTA
2018-04-02_10-48_5267977;NOTA
2018-04-02_11-09_1314582;NOTA
2018-04-02_11-09_1464341;NOTA
2018-04-02_11-09_1498708;NOTA
2018-04-02_11-09_2002984;RECIBO
2018-04-02_11-09_2344958;NOTA
2018-04-02_11-09_2450772;NOTA
2018-04-02_11-09_2505301;NOTA
2018-04-02_11-09_2524511;RECIBO
2018-04-02_11-09_2538057;NOTA
2018-04-02_11-09_2924641;NOTA
2018-04-02_11-09_3360136;NOTA
2018-04-02_11-09_3458703;NOTA
2018-04-02_11-09_3491393;NOTA
2018-04-02_11-09_3588564;RECIBO
2018-04-02_11-09_3959376;NOTA
2018-04-02_11-09_3992695;NOTA
2018-04-02_11-09_4124542;NOTA
2018-04-02_11-09_4288245;NOTA
2018-04-02_11-09_4413363;NOTA
2018-04-02_11-09_4841910;NOTA
2018-04-02_11-09_5036271;RECIBO
2018-04-02_11-09_5101753;NOTA
2018-04-02_11-09_5120018;NOTA
2018-04-02_11-09_5387281;NOTA
2018-04-02_11-09_5476537;NOTA
2018-04-02_11-09_6002208;NOTA
2018-04-02_11-09_6254929;NOTA
2018-04-02_11-09_6358151;NOTA
2018-04-02_11-09_6510914;RECIBO
2018-04-02_11-09_6528018;NOTA
2018-04-02_11-09_6712866;NOTA
2018-04-02_11-09_7267017;NOTA
2018-04-02_11-09_7331546;NOTA
2018-04-02_11-09_8167124;NOTA
2018-04-02_11-09_8379584;NOTA
2018-04-02_11-09_8510355;NOTA
2018-04-02_11-09_8855745;RECIBO
2018-04-02_11-09_9123504;NOTA
2018-04-02_11-09_9186309;NOTA
2018-04-02_11-09_9204519;NOTA
2018-04-02_11-09_9236037;NOTA
2018-04-02_11-09_9246609;NOTA
2018-04-02_11-09_9436671;NOTA
2018-04-02_11-09_9915615;NOTA
2018-04-02_11-25_1205726;NOTA
2018-04-02_11-25_2559384;NOTA
2018-04-02_11-25_3143162;NOTA
2018-04-02_11-25_7420594;NOTA
2018-04-02_11-25_7430868;NOTA
2018-04-02_11-25_8594627;NOTA
2018-04-03_09-31_2771237;NOTA
2018-04-03_12-28_3466097;NOTA
2018-04-03_13-13_3949205;NOTA
2018-04-03_13-22_8761844;NOTA
2018-04-03_15-25_4272342;NOTA
2018-04-03_16-55_4134586;NOTA
2018-04-03_16-59_3979264;NOTA
2018-04-03_17-00_2198625;NOTA
2018-04-03_17-04_7424664;NOTA
2018-04-03_17-05_5176785;NOTA
2018-04-03_17-07_9773590;NOTA
2018-04-03_17-10_1027470;NOTA
2018-04-03_17-10_1049032;NOTA
2018-04-04_08-17_5167267;NOTA
2018-04-04_08-42_2740881;NOTA
2018-04-04_08-42_3016899;NOTA
2018-04-04_08-42_3142349;NOTA
2018-04-04_08-42_3216364;NOTA
2018-04-04_08-42_3253242;NOTA
2018-04-04_08-42_3646540;NOTA
2018-04-04_08-42_4739003;NOTA
2018-04-04_08-42_7188572;NOTA
2018-04-04_08-42_8919194;NOTA
2018-04-04_08-42_9756348;NOTA
2018-04-04_10-29_1029784;NOTA
2018-04-04_10-29_1211580;NOTA
2018-04-04_10-29_2642355;NOTA
2018-04-04_10-29_4583236;NOTA
2018-04-04_10-29_5765824;NOTA
2018-04-04_10-29_6529241;NOTA
2018-04-04_10-52_9422993;NOTA
2018-04-04_11-12_3380384;NOTA
2018-04-04_11-20_4547168;NOTA
2018-04-04_11-20_4830272;NOTA
2018-04-04_11-36_2410852;NOTA
2018-04-04_11-36_6107706;NOTA
2018-04-04_12-55_8373498;NOTA
2018-04-04_13-06_1440297;RPA
2018-04-04_13-13_1780625;NOTA
2018-04-04_13-13_3651788;NOTA
2018-04-04_13-13_3921337;NOTA
2018-04-04_13-13_5102683;NOTA
2018-04-04_13-13_6306862;NOTA
2018-04-04_13-13_8822620;NOTA
2018-04-04_15-24_9184852;NOTA
2018-04-06_11-10_9588043;NOTA
2018-04-06_16-33_1414544;NOTA
2018-04-09_10-57_1374586;NOTA
2018-04-09_10-57_1893802;NOTA
2018-04-09_10-57_2489723;NOTA
2018-04-09_10-57_2860246;NOTA
2018-04-09_10-57_3584964;NOTA
2018-04-09_10-57_3866213;NOTA
2018-04-09_10-57_6869436;NOTA
2018-04-09_10-57_7109141;NOTA
2018-04-09_10-57_8606784;NOTA
2018-04-09_10-57_8861724;NOTA
2018-04-09_14-23_5368018;NOTA
2018-04-09_14-30_1463580;NOTA
2018-04-09_14-30_4719343;NOTA
2018-04-10_09-20_7038392;NOTA
2018-04-10_09-20_7054457;NOTA
2018-04-10_10-48_3746519;NOTA
2018-04-10_10-55_4542888;NOTA
2018-04-10_11-23_2892485;RECIBO
2018-04-10_11-23_2926912;RECIBO
2018-04-10_11-23_4075982;RECIBO
2018-04-10_11-23_4492705;RECIBO
2018-04-10_11-27_5430877;NOTA
2018-04-10_11-31_6140641-0;NOTA
2018-04-10_11-31_6140641-1;OUTROS
2018-04-10_12-58_7850811;NOTA
2018-04-10_13-02_3187477;NOTA
2018-04-10_13-02_4473507;NOTA
2018-04-10_13-02_5736502;RECIBO
2018-04-10_13-02_8536508;NOTA
2018-04-10_13-16_6210061;NOTA
2018-04-10_13-19_6347715;NOTA
2018-04-10_13-25_1356593;NOTA
2018-04-10_13-45_2642147;NOTA
2018-04-10_14-02_5479158;NOTA
2018-04-10_14-22_1393483;NOTA
2018-04-10_14-22_3006301;NOTA
2018-04-10_14-28_8270258;NOTA
2018-04-10_14-37_5250932;NOTA
2018-04-10_14-40_2541622;NOTA
2018-04-10_14-42_5093874;NOTA
2018-04-10_14-42_6670234;NOTA
2018-04-10_14-42_8507394;NOTA
2018-04-10_14-59_8514641;NOTA
2018-04-10_16-10_1317880;NOTA
2018-04-11_08-51_6151442;NOTA
2018-04-11_10-45_2630432;NOTA
2018-04-11_11-09_1053652;NOTA
2018-04-11_11-09_4616088;NOTA
2018-04-11_11-17_9952880;NOTA
2018-04-11_14-09_8810245;NOTA
2018-04-11_14-19_2620660;NOTA
2018-04-11_14-19_6802798;NOTA
2018-04-11_14-19_6884693;NOTA
2018-04-11_14-19_7101260;NOTA
2018-04-12_13-33_4259755;NOTA
2018-04-13_13-14_8007451;NOTA
2018-04-13_17-07_1822208;NOTA
2018-04-13_17-07_5786870;NOTA
2018-04-16_09-25_2716943;RPA
2018-04-16_09-33_4561158;NOTA
2018-04-16_11-33_1046617;NOTA
2018-04-16_11-33_1298077;NOTA
2018-04-16_11-33_1577862;NOTA
2018-04-16_11-33_1712897;NOTA
2018-04-16_11-33_1907072;NOTA
2018-04-16_11-33_1994288;NOTA
2018-04-16_11-33_2011187;NOTA
2018-04-16_11-33_2438689;NOTA
2018-04-16_11-33_2578782;NOTA
2018-04-16_11-33_2586671;NOTA
2018-04-16_11-33_2700432;NOTA
2018-04-16_11-33_2965492;NOTA
2018-04-16_11-33_2973211;NOTA
2018-04-16_11-33_3333821;NOTA
2018-04-16_11-33_3438432;NOTA
2018-04-16_11-33_3639415;NOTA
2018-04-16_11-33_4245669;NOTA
2018-04-16_11-33_4811705;NOTA
2018-04-16_11-33_4978135;NOTA
2018-04-16_11-33_5331264;NOTA
2018-04-16_11-33_5413914;NOTA
2018-04-16_11-33_5489868;NOTA
2018-04-16_11-33_5546618;NOTA
2018-04-16_11-33_5772976;NOTA
2018-04-16_11-33_5881956;NOTA
2018-04-16_11-33_6102847;NOTA
2018-04-16_11-33_6166478;NOTA
2018-04-16_11-33_6181259;NOTA
2018-04-16_11-33_6520459;NOTA
2018-04-16_11-33_7159161;NOTA
2018-04-16_11-33_8240838;NOTA
2018-04-16_11-33_8443813;NOTA
2018-04-16_11-33_8634998;NOTA
2018-04-16_11-33_9021420;NOTA
2018-04-16_11-33_9596932;NOTA
2018-04-16_11-33_9693044;NOTA
2018-04-16_11-33_9808317;NOTA
2018-04-16_11-33_9852207;NOTA
2018-04-16_13-42_9015569-0;RECIBO
2018-04-16_13-42_9015569-1;BOLETO
2018-04-17_11-29_1084384;NOTA
2018-04-17_11-29_2110507;NOTA
2018-04-17_11-29_4400856;NOTA
2018-04-17_11-29_6070747;NOTA
2018-04-17_11-29_6164018;NOTA
2018-04-17_11-29_6280934;NOTA
2018-04-17_11-29_9031534;NOTA
2018-04-17_11-29_9787382;NOTA
2018-04-17_11-29_9992810;NOTA
2018-04-18_09-31_1058435-0;NOTA
2018-04-18_09-31_1058435-1;OUTROS
2018-04-18_11-26_3284970-0;RECIBO
2018-04-18_11-26_3284970-1;DOC
2018-04-18_12-46_4244708;NOTA
2018-04-18_16-33_9148637;NOTA
2018-04-19_08-32_1701595;NOTA
2018-04-19_08-32_1710007;NOTA
2018-04-19_08-32_2008116;NOTA
2018-04-19_08-32_2900038;NOTA
2018-04-19_08-32_3012556;NOTA
2018-04-19_08-32_3171844;NOTA
2018-04-19_08-32_3783410;NOTA
2018-04-19_08-32_5917494;NOTA
2018-04-19_08-32_6121028;NOTA
2018-04-19_08-32_8578696;NOTA
2018-04-19_08-32_9627540;NOTA
2018-04-19_11-13_2248424;NOTA
2018-04-19_11-13_7305557;NOTA
2018-04-19_11-13_9563153;NOTA
2018-04-19_11-22_3326403;NOTA
2018-04-19_13-32_2516691;NOTA
2018-04-19_15-29_3468872;NOTA
2018-04-20_09-36_2025797;NOTA
2018-04-20_09-36_5144904;NOTA
2018-04-20_09-36_9277111;NOTA
2018-04-20_12-08_1061988;NOTA
2018-04-20_12-26_7064268;NOTA
2018-04-20_12-37_2769554;NOTA
2018-04-20_17-01_9523594;NOTA
2018-04-23_10-48_5069159;NOTA
2018-04-23_12-21_1071986;NOTA
2018-04-23_12-21_1215722;NOTA
2018-04-23_12-21_1372433;NOTA
2018-04-23_12-21_1544387;NOTA
2018-04-23_12-21_1559591;NOTA
2018-04-23_12-21_1676761;NOTA
2018-04-23_12-21_2158837;NOTA
2018-04-23_12-21_3359384;NOTA
2018-04-23_12-21_3706456;NOTA
2018-04-23_12-21_4273433;NOTA
2018-04-23_12-21_4338234;NOTA
2018-04-23_12-21_4530681;NOTA
2018-04-23_12-21_4772441;NOTA
2018-04-23_12-21_5264869;NOTA
2018-04-23_12-21_5531375;NOTA
2018-04-23_12-21_6311944;NOTA
2018-04-23_12-21_6445283;NOTA
2018-04-23_12-21_6478426;NOTA
2018-04-23_12-21_6489825;NOTA
2018-04-23_12-21_6962371;NOTA
2018-04-23_12-21_6977710;NOTA
2018-04-23_12-21_7041083;NOTA
2018-04-23_12-21_7153817;NOTA
2018-04-23_12-21_7976968;NOTA
2018-04-23_12-21_8133557;NOTA
2018-04-23_12-21_8903459;NOTA
2018-04-23_12-21_8956132;NOTA
2018-04-23_12-21_9104278;NOTA
2018-04-23_12-21_9257412;NOTA
2018-04-23_12-21_9629340;NOTA
2018-04-23_12-21_9815325;NOTA
2018-04-23_15-35_7585297;NOTA
2018-04-24_06-59_1985532;NOTA
2018-04-24_11-30_1180227;NOTA
2018-04-24_11-30_1283173;NOTA
2018-04-24_11-30_1599116;NOTA
2018-04-24_11-30_2142611;NOTA
2018-04-24_11-30_2298665;NOTA
2018-04-24_11-30_2752046;NOTA
2018-04-24_11-30_3486185;NOTA
2018-04-24_11-30_4357638;NOTA
2018-04-24_11-30_4552672;NOTA
2018-04-24_11-30_4695479;NOTA
2018-04-24_11-30_5237083;NOTA
2018-04-24_11-30_5493178;NOTA
2018-04-24_11-30_5575556;NOTA
2018-04-24_11-30_5967765;NOTA
2018-04-24_11-30_5993230;NOTA
2018-04-24_11-30_6197427;NOTA
2018-04-24_11-30_6779972;NOTA
2018-04-24_11-30_6951905;NOTA
2018-04-24_11-30_7090601;NOTA
2018-04-24_11-30_7716729-0;NOTA
2018-04-24_11-30_7716729-1;NOTA
2018-04-24_11-30_8418061;NOTA
2018-04-24_11-30_8479876;NOTA
2018-04-24_11-30_8985476;NOTA
2018-04-24_11-30_9702478;NOTA
2018-04-24_11-30_9835623;NOTA
2018-04-24_11-32_4080552;NOTA
2018-04-24_15-26_1797657-0;NOTA
2018-04-24_15-26_1797657-1;NOTA
2018-04-24_16-29_2718623;NOTA
2018-04-24_16-29_4025783;RECIBO
2018-04-24_16-29_4923761-0;RECIBO
2018-04-24_16-29_4923761-1;RECIBO
2018-04-24_16-29_6225563-0;RECIBO
2018-04-24_16-29_6225563-1;RECIBO
2018-04-24_16-29_7732517-0;RECIBO
2018-04-24_16-29_7732517-1;RECIBO
2018-04-24_16-32_1954647;NOTA
2018-04-24_16-32_3576455;NOTA
2018-04-24_16-32_6851734;NOTA
2018-04-24_16-32_9679420;NOTA
2018-04-24_16-38_1379075;NOTA
2018-04-24_16-38_3177444;NOTA
2018-04-24_16-38_3223502;NOTA
2018-04-24_16-38_3535295;NOTA
2018-04-24_16-38_4737339;OUTROS
2018-04-24_16-38_5943484;NOTA
2018-04-24_16-38_6274948;NOTA
2018-04-24_16-38_7890531;NOTA
2018-04-24_16-38_8106927;NOTA
2018-04-24_16-38_8395757;NOTA
2018-04-24_16-41_2987566;NOTA
2018-04-24_16-49_1229319;NOTA
2018-04-24_16-49_2919603;NOTA
2018-04-24_16-49_3290757;NOTA
2018-04-24_16-49_5833581;NOTA
2018-04-24_16-49_8419683;NOTA
2018-04-24_16-49_9292597;NOTA
2018-04-24_16-53_2014789;NOTA
2018-04-24_16-53_3742986;NOTA
2018-04-24_16-53_4359333;NOTA
2018-04-24_17-00_3317916;NOTA
2018-04-24_17-00_4494620;NOTA
2018-04-24_17-00_5815951;NOTA
2018-04-24_17-00_7615561;NOTA
2018-04-26_09-50_4270231;RPA
2018-04-26_12-02_1770863;NOTA
2018-04-26_12-02_2223062;OUTROS
2018-04-26_12-02_2464360;NOTA
2018-04-26_12-02_3274204;NOTA
2018-04-26_12-02_3653729;NOTA
2018-04-26_12-02_4595032;NOTA
2018-04-26_12-02_4627651;NOTA
2018-04-26_12-02_4844312;NOTA
2018-04-26_12-02_5359575;NOTA
2018-04-26_12-02_6503513;NOTA
2018-04-26_12-02_7014016;NOTA
2018-04-26_12-02_7151824;NOTA
2018-04-26_12-02_8526545;OUTROS
2018-04-26_12-02_8533718;NOTA
2018-04-26_12-02_8788414;NOTA
2018-04-26_12-02_9254150;NOTA
2018-04-26_12-02_9821070;NOTA
2018-04-26_12-03_1013958;NOTA
2018-04-26_12-03_1941273;NOTA
2018-04-26_12-03_4196002;NOTA
2018-04-26_12-03_6722390;NOTA
2018-04-26_12-03_7479646;NOTA
2018-04-26_12-03_8488901;NOTA
2018-04-26_14-10_5850299;NOTA
2018-04-26_14-14_4793558;NOTA
2018-04-26_14-14_9439899;NOTA
2018-04-26_14-21_1221460;NOTA
2018-04-26_14-21_1891804;NOTA
2018-04-26_14-21_2225807;NOTA
2018-04-26_14-21_3480986;NOTA
2018-04-26_14-21_6171732;NOTA
2018-04-26_14-21_7930427;NOTA
2018-04-26_14-21_8057435;NOTA
2018-04-26_14-21_9706508;NOTA
2018-04-27_09-19_1113539;NOTA
2018-04-27_10-01_6439573;NOTA
2018-04-27_10-14_1018411;NOTA
2018-04-27_10-14_2230175;NOTA
2018-04-27_10-14_2383381;NOTA
2018-04-27_10-14_2464427;NOTA
2018-04-27_10-14_6101769;NOTA
2018-04-27_10-14_6368203;NOTA
2018-04-27_10-14_6788650;NOTA
2018-04-27_10-14_7519742;NOTA
2018-04-27_10-14_7911525;NOTA
2018-04-27_10-14_8775984;NOTA
2018-04-27_10-14_9068296;NOTA
2018-04-27_14-17_1833405;NOTA
2018-04-27_14-17_6034621;NOTA
2018-04-27_14-17_6848698;NOTA
2018-04-27_15-41_2352764;NOTA
2018-04-27_15-41_4061759;NOTA
2018-04-30_15-35_2921528;NOTA
2018-04-30_17-01_1797878-0;DOC
2018-04-30_17-01_1797878-1;RECIBO
2018-05-02_09-24_2079090;NOTA
2018-05-02_09-24_8355572;NOTA
2018-05-02_09-56_5095791;NOTA
2018-05-02_09-56_9373915;NOTA
2018-05-02_09-56_9832467;NOTA
2018-05-02_10-09_7888780;NOTA
2018-05-02_11-20_6293310;NOTA
2018-05-03_07-16_2110696;NOTA
2018-05-03_07-16_4248629;NOTA
2018-05-03_07-16_4547640;NOTA
2018-05-03_07-16_4950750;NOTA
2018-05-03_07-16_5368070;NOTA
2018-05-03_07-16_5622073;NOTA
2018-05-03_07-16_5775285;NOTA
2018-05-03_07-16_5798227;NOTA
2018-05-03_07-16_8543894;NOTA
2018-05-03_07-16_9168957;NOTA
2018-05-03_07-16_9696024;NOTA
2018-05-03_08-01_2961217;NOTA
2018-05-03_10-56_4727988;NOTA
2018-05-03_10-56_8322730;NOTA
2018-05-03_15-05_4529333;NOTA
2018-05-03_15-53_7632005;NOTA
2018-05-04_10-31_8455937;NOTA
2018-05-04_11-06_1145476;NOTA
2018-05-04_11-06_1480100;NOTA
2018-05-04_11-06_1689200;NOTA
2018-05-04_11-06_2344379;NOTA
2018-05-04_11-06_2562597;NOTA
2018-05-04_11-06_2689264;NOTA
2018-05-04_11-06_3382480;NOTA
2018-05-04_11-06_4165389;NOTA
2018-05-04_11-06_4444718;NOTA
2018-05-04_11-06_4492842;NOTA
2018-05-04_11-06_4807896;NOTA
2018-05-04_11-06_4899167;NOTA
2018-05-04_11-06_5317661;NOTA
2018-05-04_11-06_5558968;NOTA
2018-05-04_11-06_5635026;NOTA
2018-05-04_11-06_5792457;NOTA
2018-05-04_11-06_6599032;NOTA
2018-05-04_11-06_6696305;NOTA
2018-05-04_11-06_6756805;NOTA
2018-05-04_11-06_8501827;NOTA
2018-05-04_11-06_8552989;NOTA
2018-05-04_11-06_9610944;NOTA
2018-05-04_11-14_2174644;NOTA
2018-05-04_11-14_3483800;NOTA
2018-05-04_11-14_5724036;NOTA
2018-05-04_11-14_7053838;NOTA
2018-05-04_11-14_8765717;NOTA
2018-05-04_11-14_8958692;NOTA
2018-05-04_11-14_9899431;NOTA
2018-05-04_11-26_2145800;NOTA
2018-05-04_11-26_3882765;NOTA
2018-05-04_11-26_6264873;NOTA
2018-05-04_11-27_4384330;NOTA
2018-05-04_11-33_2387320;NOTA
2018-05-04_13-07_3936783;OUTROS
2018-05-04_13-07_4558284;OUTROS
2018-05-04_16-38_1109907;NOTA
2018-05-07_08-19_9794052;NOTA
2018-05-07_10-59_2212538;NOTA
2018-05-07_10-59_3761524;NOTA
2018-05-07_10-59_4185591;NOTA
2018-05-07_10-59_6569050;NOTA
2018-05-07_10-59_7147172;NOTA
2018-05-07_10-59_7509629;NOTA
2018-05-07_10-59_8361475;NOTA
2018-05-07_10-59_8452870;NOTA
2018-05-07_10-59_9640481;NOTA
2018-05-07_10-59_9785365;NOTA
2018-05-07_14-02_4142644;NOTA
2018-05-09_10-28_1049494;NOTA
2018-05-09_10-28_4291361;NOTA
2018-05-09_10-28_9817001;NOTA
2018-05-09_11-39_1522322;NOTA
2018-05-09_11-39_1605486;NOTA
2018-05-09_11-39_1733096;NOTA
2018-05-09_11-39_1961075;NOTA
2018-05-09_11-39_2721521;NOTA
2018-05-09_11-39_2850468;NOTA
2018-05-09_11-39_2994910;NOTA
2018-05-09_11-39_3585706;NOTA
2018-05-09_11-39_3592537;NOTA
2018-05-09_11-39_3800024;NOTA
2018-05-09_11-39_4236874;NOTA
2018-05-09_11-39_5109860;NOTA
2018-05-09_11-39_5506014;NOTA
2018-05-09_11-39_6062944;NOTA
2018-05-09_11-39_6765642;NOTA
2018-05-09_11-39_6840797;NOTA
2018-05-09_11-39_7766158;NOTA
2018-05-09_11-39_7972130;NOTA
2018-05-09_11-39_8259297;NOTA
2018-05-09_11-39_8674457;NOTA
2018-05-09_11-39_8850924;NOTA
2018-05-09_11-39_8969931;NOTA
2018-05-09_11-39_9488413;NOTA
2018-05-09_15-05_3909499;DOC
2018-05-09_15-05_4606742;DOC
2018-05-09_15-05_4978085;DOC
2018-05-09_15-05_5966712;DOC
2018-05-09_15-05_7282773;DOC
2018-05-09_16-26_3250181;OUTROS
2018-05-09_16-28_7019148;NOTA
2018-05-09_16-28_9751994;NOTA
2018-05-10_09-10_1676934-0;OUTROS
2018-05-10_09-10_1676934-1;OUTROS
2018-05-10_09-10_1676934-2;OUTROS
2018-05-11_09-42_3150348;NOTA
2018-05-11_11-12_5471800;NOTA
2018-05-11_11-31_6694621;NOTA
2018-05-11_12-29_9153604;NOTA
2018-05-11_14-56_6885333;NOTA
2018-05-11_16-28_7509033;NOTA
2018-05-14_09-44_2179447;NOTA
2018-05-14_11-28_2127836;NOTA
2018-05-14_11-28_2602889;NOTA
2018-05-14_11-28_2631863;NOTA
2018-05-14_11-28_3088340;NOTA
2018-05-14_11-28_4184903;NOTA
2018-05-14_11-28_4417109;NOTA
2018-05-14_11-28_4655139;NOTA
2018-05-14_11-28_4757718;NOTA
2018-05-14_11-28_5605677;NOTA
2018-05-14_11-28_5811453;NOTA
2018-05-14_11-28_6488046;NOTA
2018-05-14_11-28_6712925;NOTA
2018-05-14_11-28_7416961;NOTA
2018-05-14_11-28_7925101;NOTA
2018-05-14_11-28_9106880;NOTA
2018-05-14_11-28_9949586;NOTA
2018-05-14_15-53_5315424;NOTA
2018-05-14_15-53_5684647;NOTA
2018-05-14_15-53_8128378;NOTA
2018-05-14_15-53_8164406;NOTA
2018-05-14_15-53_8488225;NOTA
2018-05-14_15-53_8875691;NOTA
2018-05-14_15-58_3637073;NOTA
2018-05-15_16-18_3008600;NOTA
2018-05-15_16-18_6086735;NOTA
2018-05-15_16-21_1546866;NOTA
2018-05-16_10-01_4373262;BOLETO
2018-05-16_10-43_2219790;NOTA
2018-05-16_10-43_3821318;NOTA
2018-05-16_10-43_4205605;NOTA
2018-05-16_10-43_4362013;NOTA
2018-05-16_10-43_4826285;NOTA
2018-05-16_10-43_5264963;NOTA
2018-05-16_10-43_7000599;NOTA
2018-05-16_10-43_7216651;NOTA
2018-05-16_10-43_7404474;NOTA
2018-05-16_10-43_8517985;NOTA
2018-05-16_10-43_8674847;NOTA
2018-05-16_10-43_9200354;NOTA
2018-05-16_10-43_9627455;NOTA
2018-05-16_10-43_9641444;NOTA
2018-05-16_10-43_9906616;NOTA
2018-05-16_13-08_1770329;NOTA
2018-05-16_13-08_3838930;NOTA
2018-05-16_13-08_4426194;NOTA
2018-05-16_13-08_6451008;NOTA
2018-05-16_13-08_6676071;NOTA
2018-05-16_13-08_7004760;NOTA
2018-05-16_13-08_9471229;NOTA
2018-05-16_14-16_5831441;RECIBO
2018-05-16_14-16_9355551;RECIBO
2018-05-17_07-49_8355091;NOTA
2018-05-17_12-43_2142109;NOTA
2018-05-17_12-43_3204262;NOTA
2018-05-17_12-43_6787873;NOTA
2018-05-17_14-01_8318669;NOTA
2018-05-17_14-06_5367277;NOTA
2018-05-17_14-10_6648618;NOTA
2018-05-17_14-14_7656172;NOTA
2018-05-17_15-12_5737540;NOTA
2018-05-18_11-38_2737332-0;RECIBO
2018-05-18_11-38_2737332-1;RECIBO
2018-05-18_11-38_6559053-0;RECIBO
2018-05-18_11-38_6559053-1;RECIBO
2018-05-18_11-38_8857336-0;RECIBO
2018-05-18_11-38_8857336-1;RECIBO
2018-05-18_15-25_1121127;NOTA
2018-05-18_15-25_1796640;NOTA
2018-05-18_15-25_5355128;NOTA
2018-05-18_15-25_9144960;NOTA
2018-05-18_15-25_9383961;NOTA
2018-05-18_15-25_9617468;NOTA
2018-05-18_15-25_9673444;NOTA
2018-05-21_09-48_1140093;NOTA
2018-05-21_09-48_2304003;NOTA
2018-05-21_09-48_2509242;NOTA
2018-05-21_09-48_3638211;NOTA
2018-05-21_09-48_5869678;NOTA
2018-05-21_09-48_6758589;NOTA
2018-05-21_09-48_6761275;NOTA
2018-05-21_09-48_7531706;NOTA
2018-05-21_09-48_7539428;NOTA
2018-05-21_09-48_8385884;NOTA
2018-05-21_09-48_8838238;NOTA
2018-05-21_10-43_9749701;RECIBO
2018-05-21_10-48_6108648;NOTA
2018-05-21_12-47_3460922;NOTA
2018-05-22_07-31_3555342;NOTA
2018-05-22_07-31_4390670;NOTA
2018-05-22_07-31_6146114;NOTA
2018-05-22_07-31_8845366;NOTA
2018-05-22_07-31_9797656;NOTA
2018-05-22_14-10_5412886;NOTA
2018-05-24_10-02_4640132;NOTA
2018-05-24_10-56_5271303;NOTA
2018-05-24_11-19_2125378;NOTA
2018-05-24_11-24_3803320;NOTA
2018-05-24_11-26_8272696;NOTA
2018-05-25_14-25_1170959;NOTA
2018-05-25_14-25_1529335;NOTA
2018-05-25_14-25_2713352;NOTA
2018-05-25_14-25_3166943;NOTA
2018-05-25_14-25_5651160;NOTA
2018-05-25_14-25_7247034;NOTA
2018-05-25_14-25_7562714;NOTA
2018-05-25_14-25_7617120;NOTA
2018-05-25_14-25_8992025;NOTA
